YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,DL,1085,NULL,AVL,ATL,0650,NULL,NULL,NULL,NULL,65,56,30,164,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2512,NULL,HSV,ATL,0650,NULL,NULL,NULL,NULL,68,59,30,151,NULL,NULL,0858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,6175,NULL,BNA,ORD,0650,NULL,NULL,NULL,NULL,110,111,73,409,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3082,NULL,SAF,DFW,0650,NULL,NULL,NULL,NULL,95,0,0,551,NULL,NULL,0925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2973,NULL,GRR,DFW,0650,NULL,NULL,NULL,NULL,195,0,0,931,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3294,NULL,XNA,ORD,0650,NULL,NULL,NULL,NULL,110,90,70,522,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3268,NULL,SUX,ORD,0650,NULL,NULL,NULL,NULL,100,99,61,436,NULL,NULL,0830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3419,NULL,LFT,DFW,0650,NULL,NULL,NULL,NULL,85,0,0,351,NULL,NULL,0815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,729,NULL,ORD,TPA,0650,NULL,NULL,NULL,NULL,163,143,127,1012,NULL,NULL,1033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5536,NULL,PSP,IAH,0650,NULL,NULL,NULL,NULL,178,162,147,1269,NULL,NULL,1148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5428,NULL,HYS,DEN,0650,NULL,NULL,NULL,NULL,74,85,53,298,NULL,NULL,0704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,464,NULL,BOS,EWR,0651,NULL,NULL,NULL,NULL,86,69,45,200,NULL,NULL,0817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,332,NULL,HNL,ITO,0651,NULL,NULL,NULL,NULL,50,56,33,216,NULL,NULL,0741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1101,NULL,JFK,MIA,0652,NULL,NULL,NULL,NULL,198,194,153,1089,NULL,NULL,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,111,NULL,DTW,LAS,0652,NULL,NULL,NULL,NULL,273,277,262,1749,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1077,NULL,EWR,MIA,0653,NULL,NULL,NULL,NULL,178,167,152,1085,NULL,NULL,0951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1510,NULL,SAN,IAH,0653,NULL,NULL,NULL,NULL,188,176,151,1303,NULL,NULL,1201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,204,NULL,DFW,IAH,0654,NULL,NULL,NULL,NULL,69,69,43,224,NULL,NULL,0803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,773,NULL,RIC,CLT,0655,NULL,NULL,NULL,NULL,77,74,54,257,NULL,NULL,0812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1960,NULL,TPA,CLT,0655,NULL,NULL,NULL,NULL,100,94,74,507,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,670,NULL,TPA,EWR,0655,NULL,NULL,NULL,NULL,155,155,133,997,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,707,NULL,CAK,ATL,0655,NULL,NULL,NULL,NULL,120,94,77,528,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,537,NULL,MCO,ATL,0655,NULL,NULL,NULL,NULL,95,95,63,404,NULL,NULL,0830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,897,NULL,ABQ,DAL,0655,NULL,NULL,NULL,NULL,105,108,81,580,NULL,NULL,0940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,753,NULL,PVD,FLL,0655,NULL,NULL,NULL,NULL,200,179,169,1188,NULL,NULL,1015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,969,NULL,PHL,FLL,0655,NULL,NULL,NULL,NULL,170,150,137,992,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,4120,NULL,PHL,LAS,0655,NULL,NULL,NULL,NULL,345,339,321,2176,NULL,NULL,0940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,299,NULL,MIA,DEN,0655,NULL,NULL,NULL,NULL,267,264,242,1709,NULL,NULL,0922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,367,NULL,TUL,DFW,0655,NULL,NULL,NULL,NULL,75,0,0,237,NULL,NULL,0810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,222,NULL,LAX,BOS,0655,NULL,NULL,NULL,NULL,320,292,271,2611,NULL,NULL,1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1104,NULL,DFW,LGA,0655,NULL,NULL,NULL,NULL,190,176,157,1389,NULL,NULL,1105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1373,NULL,BWI,DFW,0655,NULL,NULL,NULL,NULL,220,230,202,1217,NULL,NULL,0935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2401,NULL,DFW,LAX,0655,NULL,NULL,NULL,NULL,205,0,0,1235,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,16,NULL,SFO,JFK,0655,NULL,NULL,NULL,NULL,322,316,299,2586,NULL,NULL,1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1071,NULL,MKE,MSP,0655,NULL,NULL,NULL,NULL,90,82,52,297,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2090,NULL,PDX,MSP,0655,NULL,NULL,NULL,NULL,203,194,174,1426,NULL,NULL,1218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,2324,NULL,MCO,DCA,0655,NULL,NULL,NULL,NULL,124,120,103,759,NULL,NULL,0859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,2702,NULL,JFK,BUF,0655,NULL,NULL,NULL,NULL,94,82,62,301,NULL,NULL,0829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1651,NULL,MSP,LAS,0655,NULL,NULL,NULL,NULL,218,180,160,1299,NULL,NULL,0833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1818,NULL,ATL,MCO,0655,NULL,NULL,NULL,NULL,87,81,59,404,NULL,NULL,0822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,3924,NULL,MFE,IAH,0655,NULL,NULL,NULL,NULL,74,69,50,316,NULL,NULL,0809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,907,NULL,TTN,RDU,0655,NULL,NULL,NULL,NULL,93,72,59,373,NULL,NULL,0828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3063,NULL,ELP,ORD,0655,NULL,NULL,NULL,NULL,175,0,0,1236,NULL,NULL,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3110,NULL,HSV,ORD,0655,NULL,NULL,NULL,NULL,130,109,87,510,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3188,NULL,ABQ,ORD,0655,NULL,NULL,NULL,NULL,155,173,119,1118,NULL,NULL,1030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,821,NULL,RDU,SFO,0657,NULL,NULL,NULL,NULL,361,356,328,2400,NULL,NULL,0958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,312,NULL,EWR,LAX,0659,NULL,NULL,NULL,NULL,386,384,340,2454,NULL,NULL,1025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,823,NULL,DCA,CLT,0659,NULL,NULL,NULL,NULL,89,78,63,331,NULL,NULL,0828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1052,NULL,MCO,EWR,0659,NULL,NULL,NULL,NULL,152,146,127,937,NULL,NULL,0931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1553,NULL,DCA,MIA,0659,NULL,NULL,NULL,NULL,165,151,129,919,NULL,NULL,0944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,15,NULL,JFK,SFO,0659,NULL,NULL,NULL,NULL,404,380,350,2586,NULL,NULL,1043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,453,NULL,JFK,PBI,0659,NULL,NULL,NULL,NULL,183,164,143,1028,NULL,NULL,1002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1547,NULL,LGA,ATL,0659,NULL,NULL,NULL,NULL,164,134,115,762,NULL,NULL,0943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6618,NULL,PSP,PHX,0659,NULL,NULL,NULL,NULL,68,58,41,261,NULL,NULL,0907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5366,NULL,DVL,JMS,0700,NULL,NULL,NULL,NULL,38,0,0,83,NULL,NULL,0738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,356,NULL,ALB,ORD,0700,NULL,NULL,NULL,NULL,159,150,130,723,NULL,NULL,0839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,392,NULL,PDX,SFO,0700,NULL,NULL,NULL,NULL,113,98,78,550,NULL,NULL,0853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,417,NULL,EWR,TPA,0700,NULL,NULL,NULL,NULL,181,163,149,997,NULL,NULL,1001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,852,NULL,JAX,CLT,0700,NULL,NULL,NULL,NULL,87,72,53,328,NULL,NULL,0827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1722,NULL,CLE,CLT,0700,NULL,NULL,NULL,NULL,103,87,68,430,NULL,NULL,0843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1877,NULL,CLT,MIA,0700,NULL,NULL,NULL,NULL,119,118,91,650,NULL,NULL,0859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1961,NULL,IAH,CLT,0700,NULL,NULL,NULL,NULL,142,137,105,912,NULL,NULL,1022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1978,NULL,IND,CLT,0700,NULL,NULL,NULL,NULL,98,84,63,427,NULL,NULL,0838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,2064,NULL,DFW,CLT,0700,NULL,NULL,NULL,NULL,148,155,112,936,NULL,NULL,1028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,463,NULL,LGA,ORD,0700,NULL,NULL,NULL,NULL,159,156,136,733,NULL,NULL,0839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,514,NULL,BOS,IAH,0700,NULL,NULL,NULL,NULL,273,261,236,1597,NULL,NULL,1033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,521,NULL,BOS,ORD,0700,NULL,NULL,NULL,NULL,178,191,154,867,NULL,NULL,0858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,736,NULL,SFO,EWR,0700,NULL,NULL,NULL,NULL,326,315,286,2565,NULL,NULL,1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,795,NULL,SNA,DEN,0700,NULL,NULL,NULL,NULL,142,148,111,846,NULL,NULL,1022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1027,NULL,SFO,IAH,0700,NULL,NULL,NULL,NULL,232,217,199,1635,NULL,NULL,1252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,VX,399,NULL,JFK,LAX,0700,NULL,NULL,NULL,NULL,385,392,360,2475,NULL,NULL,1025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,VX,897,NULL,LAS,SFO,0700,NULL,NULL,NULL,NULL,85,80,61,414,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,473,NULL,BUF,FLL,0700,NULL,NULL,NULL,NULL,195,192,158,1165,NULL,NULL,1015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,309,NULL,BWI,HOU,0700,NULL,NULL,NULL,NULL,220,211,198,1246,NULL,NULL,0940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,369,NULL,BWI,LAS,0700,NULL,NULL,NULL,NULL,330,321,301,2106,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,4635,NULL,CLE,PHX,0700,NULL,NULL,NULL,NULL,280,287,271,1737,NULL,NULL,0940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1019,NULL,DCA,DAL,0700,NULL,NULL,NULL,NULL,210,227,208,1184,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,194,NULL,ISP,FLL,0700,NULL,NULL,NULL,NULL,185,179,159,1092,NULL,NULL,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2511,NULL,MDW,DAL,0700,NULL,NULL,NULL,NULL,150,143,129,793,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,767,NULL,MDW,TPA,0700,NULL,NULL,NULL,NULL,165,152,132,997,NULL,NULL,1045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,390,NULL,MSP,MDW,0700,NULL,NULL,NULL,NULL,95,76,58,349,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,443,NULL,PIT,MCO,0700,NULL,NULL,NULL,NULL,150,130,114,834,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,921,NULL,SAT,BNA,0700,NULL,NULL,NULL,NULL,120,109,94,822,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2373,NULL,HOU,MCO,0700,NULL,NULL,NULL,NULL,130,124,103,849,NULL,NULL,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1195,NULL,MCO,SFO,0700,NULL,NULL,NULL,NULL,360,338,317,2446,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1697,NULL,EWR,DEN,0700,NULL,NULL,NULL,NULL,270,277,250,1605,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,424,NULL,ORD,PHX,0700,NULL,NULL,NULL,NULL,243,240,212,1440,NULL,NULL,1003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,461,NULL,ATL,CLT,0700,NULL,NULL,NULL,NULL,72,63,38,226,NULL,NULL,0812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,568,NULL,SLC,PHX,0700,NULL,NULL,NULL,NULL,109,109,68,507,NULL,NULL,0849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,590,NULL,BOI,PHX,0700,NULL,NULL,NULL,NULL,128,131,97,735,NULL,NULL,0908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,621,NULL,DCA,PHX,0700,NULL,NULL,NULL,NULL,320,324,306,1979,NULL,NULL,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,9,NULL,JFK,LAX,0700,NULL,NULL,NULL,NULL,380,397,368,2475,NULL,NULL,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,17,NULL,ATL,MIA,0700,NULL,NULL,NULL,NULL,112,106,82,594,NULL,NULL,0852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,118,NULL,LAX,JFK,0700,NULL,NULL,NULL,NULL,325,286,268,2475,NULL,NULL,1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,68,NULL,SFO,MIA,0700,NULL,NULL,NULL,NULL,324,317,295,2585,NULL,NULL,1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,201,NULL,BOS,LAX,0700,NULL,NULL,NULL,NULL,395,412,390,2611,NULL,NULL,1035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,204,NULL,MIA,LAS,0700,NULL,NULL,NULL,NULL,328,337,308,2174,NULL,NULL,0928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,309,NULL,DFW,BNA,0700,NULL,NULL,NULL,NULL,100,112,74,631,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,315,NULL,LGA,ORD,0700,NULL,NULL,NULL,NULL,165,165,136,733,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1242,NULL,FAT,DFW,0700,NULL,NULL,NULL,NULL,195,195,170,1313,NULL,NULL,1215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1247,NULL,BOS,ORD,0700,NULL,NULL,NULL,NULL,185,191,149,867,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1258,NULL,LAS,DFW,0700,NULL,NULL,NULL,NULL,165,163,136,1055,NULL,NULL,1145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1273,NULL,MIA,IAH,0700,NULL,NULL,NULL,NULL,178,207,155,964,NULL,NULL,0858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1354,NULL,DFW,MCO,0700,NULL,NULL,NULL,NULL,150,144,123,985,NULL,NULL,1030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1529,NULL,MCO,LAX,0700,NULL,NULL,NULL,NULL,335,328,306,2218,NULL,NULL,0935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1582,NULL,MIA,BOS,0700,NULL,NULL,NULL,NULL,193,182,167,1258,NULL,NULL,1013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1699,NULL,TPA,DFW,0700,NULL,NULL,NULL,NULL,170,164,150,929,NULL,NULL,0850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1507,NULL,SEA,DFW,0700,NULL,NULL,NULL,NULL,230,258,213,1660,NULL,NULL,1250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1513,NULL,DFW,ATL,0700,NULL,NULL,NULL,NULL,125,105,89,731,NULL,NULL,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1648,NULL,TUS,DFW,0700,NULL,NULL,NULL,NULL,130,0,0,813,NULL,NULL,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2291,NULL,DFW,MIA,0700,NULL,NULL,NULL,NULL,163,0,0,1121,NULL,NULL,1043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2451,NULL,LGA,MIA,0700,NULL,NULL,NULL,NULL,197,181,151,1096,NULL,NULL,1017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,17,NULL,EWR,SEA,0700,NULL,NULL,NULL,NULL,371,374,356,2402,NULL,NULL,1011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,39,NULL,MSP,SEA,0700,NULL,NULL,NULL,NULL,225,216,197,1399,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,112,NULL,ANC,SEA,0700,NULL,NULL,NULL,NULL,210,202,179,1448,NULL,NULL,1130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,311,NULL,PSP,SFO,0700,NULL,NULL,NULL,NULL,95,85,67,421,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,313,NULL,SFO,SEA,0700,NULL,NULL,NULL,NULL,120,121,97,679,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,405,NULL,SJC,PDX,0700,NULL,NULL,NULL,NULL,105,105,88,569,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,415,NULL,PDX,SEA,0700,NULL,NULL,NULL,NULL,50,61,28,129,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,445,NULL,LAX,SEA,0700,NULL,NULL,NULL,NULL,170,160,139,954,NULL,NULL,0950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,466,NULL,SEA,LAX,0700,NULL,NULL,NULL,NULL,165,163,124,954,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,519,NULL,SNA,SEA,0700,NULL,NULL,NULL,NULL,180,175,147,978,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,531,NULL,BUR,SEA,0700,NULL,NULL,NULL,NULL,150,146,132,937,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,615,NULL,LAS,SEA,0700,NULL,NULL,NULL,NULL,154,148,126,867,NULL,NULL,0934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,663,NULL,PHX,PDX,0700,NULL,NULL,NULL,NULL,168,155,142,1009,NULL,NULL,0848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,722,NULL,SLC,LAX,0700,NULL,NULL,NULL,NULL,125,113,82,590,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,833,NULL,PDX,HNL,0700,NULL,NULL,NULL,NULL,370,356,336,2603,NULL,NULL,1110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,847,NULL,SAN,OGG,0700,NULL,NULL,NULL,NULL,357,385,362,2541,NULL,NULL,1057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,883,NULL,OAK,LIH,0700,NULL,NULL,NULL,NULL,344,337,320,2457,NULL,NULL,1044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,288,NULL,LAX,BOS,0700,NULL,NULL,NULL,NULL,319,292,272,2611,NULL,NULL,1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
